ABHD12,AGR2,AR-1,AR-2,CBLN2,COL6A3-1,COL6A3-2,COL6A3-3,EIF2B5-1,EIF2B5-2,GFM1,KLK3_1,MAD1L1-1,MAD1L1-2,MAD1L1-3,MAD1L1-4,MAD1L1-5,MAD1L1-6,MAD1L1-7,MAD1L1-8,MAD1L1-9,MAD1L1-10,MAD1L1-11,NAALADL2-1,NAALADL2-2,NAALADL2-3,NAALADL2-4,NAALADL2-5,NAALADL2-6,NAALADL2-7,NAALADL2-8,NAALADL2-9,NAALADL2-10,NAALADL2-11,NAALADL2-12,NAALADL2-13,NAALADL2-14,NAALADL2-15,NAALADL2-16,NAALADL2-17,NAALADL2-18,NAALADL2-19,NAALADL2-20,NAALADL2-21,NAALADL2-22,NDUFB11,NT5DC1-1,NT5DC1-2,SEC61A1-1,SEC61A1-2,SLC25A36,SLC26A2,STIL-1,STIL-2,STIL-3,TMPRSS2,TSPAN13-1,TSPAN13-2,B_Ca,Loc_Met
579.875977,292.682861,467.796936,341.433014,35.943016,346.780121,252.290527,403.999054,245.830597,95.819237,49.512817,352.414185,364.922638,169.22197,242.885193,125.908249,205.840958,75.44545,64.597717,6920.816406,331.678314,218.511642,47.406105,88.779945,63.555721,95.977531,335.402924,286.408325,2612.339355,345.567169,289.690064,241.455627,175.281876,779.693176,117.265823,138.175186,163.443329,1402.43103,391.73764,311.313385,238.798813,226.825104,1408.772217,248.370224,84.331436,207.141174,200.103958,66.646439,317.355957,402.93927,303.492432,444.101532,153.656326,57.955902,138.785004,198.49202,1311.192627,40.724854,Ca,Loc
698.727905,371.588745,515.222351,420.351318,32.538364,334.961762,252.431671,556.934326,155.399292,85.550629,62.275055,277.695801,320.493378,208.196014,403.842895,114.171394,209.185959,88.944931,109.387787,5723.312988,212.72113,314.572601,48.801968,109.310951,269.325806,139.285889,472.946838,256.69281,2019.799805,438.035278,128.292236,230.283676,220.40863,1109.915649,148.888489,230.562118,160.646072,1066.183228,621.189514,228.166702,337.980591,255.588165,1018.83783,284.205444,104.679573,286.714508,294.75235,52.99781,348.85553,514.105103,297.747742,149.504593,198.841156,67.372078,114.663322,281.542847,498.093964,29.255669,Ca,Loc
372.514709,169.691025,492.626556,352.325531,37.048191,602.87146,399.388367,208.706116,244.087357,53.779694,35.139988,373.57486,299.29776,155.822998,571.918884,176.96199,213.027512,43.386086,34.172844,6008.165039,314.858246,98.662056,28.482162,48.505955,122.65284,146.230179,195.492035,368.990265,3117.749512,427.134308,482.838013,502.989624,81.743858,553.436584,50.252422,94.297997,49.281509,1076.165283,228.679596,631.350952,103.435181,321.811523,743.697082,284.951355,171.667236,200.067169,158.02124,120.710632,235.841019,252.958099,301.804718,423.296387,87.409767,51.151699,102.714889,114.859306,477.266724,48.941292,Ca,M
539.839722,277.513519,447.170471,305.046936,35.918713,337.135071,223.004089,399.788452,181.661926,60.161636,41.587395,348.212555,606.93396,203.687622,402.630859,121.490273,195.123642,70.355743,81.982475,5439.450684,329.136963,213.666061,49.040283,91.177567,71.538994,176.894409,320.289398,251.643417,2406.881592,388.692535,140.602478,212.180588,191.651321,898.3255,102.423378,161.041061,109.326157,1057.17749,490.694458,318.621674,205.023407,259.487457,636.807068,269.609345,78.480675,184.605591,246.554428,66.91404,319.231171,395.765595,292.785553,270.003479,148.044769,60.578369,95.499451,205.578033,458.645203,28.465466,Ca,M
608.48938,292.326141,437.5466,276.626923,29.592299,469.853668,241.992538,374.508179,249.188614,62.447475,55.641117,278.026093,445.71756,192.497894,374.827637,113.344185,177.799301,74.654053,75.328438,6477.431641,328.546814,247.083038,43.487839,88.017654,77.353333,119.848053,340.865692,317.668915,1980.156006,394.763397,228.262756,279.802216,165.357574,894.954041,104.888168,162.186508,105.237869,1115.673096,618.258118,310.646545,220.880875,193.13353,615.631592,272.020538,102.691048,224.045181,250.190155,72.143379,317.430481,376.776581,277.688293,422.077393,159.644638,53.449203,118.873406,229.421356,412.871033,31.330601,Ca,M
655.282227,208.94313,304.884644,333.915436,32.091747,403.284943,329.543304,342.178131,334.879578,64.542572,42.409065,394.935761,206.385483,219.840958,333.034454,136.52919,276.483246,67.200485,52.224274,5338.87793,153.362656,105.0588,39.649433,64.892128,198.583221,188.135742,285.46579,252.939743,2569.088867,438.48996,237.793778,220.12561,128.396515,976.472961,61.808952,142.312317,96.494621,1201.631714,376.882233,350.718048,151.270096,227.180664,625.961792,345.937378,72.553879,204.613754,238.421936,91.105652,305.474762,358.830689,278.385468,371.705841,139.041779,68.703461,76.242004,182.435623,607.271179,31.743242,Ca,M
487.179657,250.471832,460.955597,321.578003,24.828379,438.195374,484.888458,433.116943,288.462585,58.561283,49.316036,318.105194,363.011505,153.002914,265.570343,102.614395,203.72905,52.953308,56.136852,6663.556641,287.202576,146.678986,33.028423,67.120491,111.025002,128.422241,266.445465,313.710938,2828.05542,402.369537,272.61145,517.447327,119.928932,699.887756,75.179779,123.142067,85.084023,1088.971313,375.440125,250.794174,169.486404,230.053619,1093.679688,307.953095,90.815689,250.392944,195.841965,72.282066,279.325775,359.458771,245.437592,439.960876,127.946579,52.98354,95.887428,162.406494,521.472961,28.636473,Ca,M
474.186493,278.346588,438.548401,370.217194,21.34996,309.175659,219.259216,415.849457,205.914948,68.657379,61.435528,243.011002,315.254608,131.3703,265.182587,109.396576,222.8367,55.131619,67.63044,6574.92041,191.14151,155.524399,41.479984,67.901466,129.483582,255.185043,352.738678,252.191803,2270.263916,332.503906,215.657318,204.441971,200.407578,664.085877,47.287586,147.680756,115.566483,1153.390137,359.220032,258.424683,260.152344,207.228928,1212.337524,245.796188,185.887161,235.764069,206.828278,86.434235,280.52832,405.698425,237.46376,307.829926,145.597916,64.86673,103.648125,144.883667,493.957916,37.998295,Ca,M
439.09964,191.330185,824.089661,375.819458,39.758461,449.914246,382.511414,233.873932,232.903076,56.174366,34.25293,552.604675,393.845337,169.408829,341.936218,211.580093,212.785492,38.904968,40.55085,5133.611816,213.95639,125.622864,34.21143,47.670891,149.730896,256.80307,214.049225,285.71225,3341.412354,393.308044,346.145172,554.773377,81.491371,625.512756,45.689339,91.911453,56.22298,1225.110474,512.181274,322.8526,126.076172,232.085358,1055.690918,326.486237,73.725136,194.708481,205.797699,140.990051,239.771698,255.940033,195.949921,452.48642,92.450615,55.182068,77.338867,147.488037,462.751343,28.553865,Ca,M
458.361939,352.025543,488.315613,369.408142,24.818108,309.493439,237.579025,496.677032,218.515976,144.862778,90.321953,292.716644,309.782806,168.039169,268.263306,95.793297,205.390045,91.231316,108.026894,6563.819824,209.469437,195.069168,55.960758,105.93087,74.469467,143.948425,351.173676,209.113312,2114.27002,250.595032,195.844101,137.911713,382.924072,586.85675,87.51046,147.666977,111.215843,1298.599243,550.490112,134.831085,297.72464,276.00531,1316.468506,383.733673,144.900803,210.754334,227.411484,55.577755,286.022064,391.744293,316.221649,165.773468,147.474762,74.433098,114.118942,226.940689,427.613098,78.453606,Ca,M
769.443176,299.060028,369.502014,251.879746,37.979668,457.198578,202.573151,403.795593,178.718277,80.01255,57.824471,316.725037,755.717224,226.236603,486.415192,214.744675,221.713074,81.413773,80.914391,5485.759277,239.128647,194.941849,59.630989,96.251862,201.102249,284.845154,364.275635,204.347702,3291.791748,354.722229,166.454254,120.915115,206.617966,1030.314819,138.128525,194.419601,143.752914,1407.208862,560.40979,276.490814,333.412506,206.68103,236.100494,293.640045,118.641136,161.927734,261.530121,86.641487,397.505402,423.048462,269.036865,301.268066,166.30658,56.610943,127.023788,237.024597,178.593292,28.719297,Ca,M
540.619202,319.267792,488.841827,307.965485,27.728207,449.279053,269.043915,334.233276,277.246368,84.581413,64.950432,286.48938,356.975891,187.162628,275.537415,114.248207,196.668442,82.246712,79.246758,6227.740234,273.81308,226.268341,40.714108,96.64444,73.132019,159.578415,314.089783,257.034241,2971.190918,375.691894,245.77327,271.601501,142.406021,855.857666,94.7304,172.082153,100.419197,1282.102783,408.165222,308.920288,210.283676,216.248016,911.683044,236.457581,108.243141,179.703201,213.026627,88.298401,298.597687,417.707642,311.861145,565.237427,151.402344,60.464733,104.496162,224.19899,547.777222,36.821831,Ca,M
647.954041,299.082581,554.114807,379.839081,31.490532,605.635376,344.371307,405.147186,178.713318,78.822128,57.999409,346.596954,350.855499,181.161758,299.586883,112.154656,219.759491,76.963593,62.707184,6435.219727,306.719605,252.418854,59.015759,91.135208,68.552185,137.836395,349.81366,279.644531,2584.631104,559.015442,169.938492,292.739197,161.472794,999.763977,137.709976,166.742004,83.622787,1371.470825,523.702698,369.829346,242.690597,218.557068,840.429077,310.538544,129.286285,199.863632,268.601288,79.00972,332.349396,440.448975,282.518768,339.319794,166.495895,59.432705,108.53846,232.687027,283.713562,39.742649,Ca,M
581.951416,232.691406,519.000183,350.615234,25.194033,399.482269,236.179092,297.316467,275.421143,70.273148,44.806728,404.070953,301.247345,150.068817,229.39975,135.182404,240.48497,55.642902,60.273922,6541.495117,278.25003,132.92598,40.050419,71.373566,46.102795,107.948807,295.28717,381.822784,3455.915771,443.384277,320.446777,335.888489,108.606995,797.305725,63.892231,122.052559,132.973206,1163.063477,266.149353,174.309006,176.55368,222.06987,1303.62085,267.544739,79.148132,193.592422,202.711685,57.451656,288.489929,381.1185,266.296478,645.145874,122.330528,50.934715,89.470253,168.961716,1387.820068,34.658455,Ca,M
647.055847,271.542938,439.986054,391.903503,30.445429,416.165344,287.849029,402.985199,249.217133,79.593239,47.023769,428.132507,258.465149,178.766586,287.49054,119.694244,219.254715,69.981483,62.091793,6183.123047,292.629944,208.795105,40.75893,82.212967,97.113571,242.0056,310.05307,221.674088,3161.547363,409.439056,186.977539,217.838348,152.141525,854.288208,98.198647,167.431015,80.391357,1231.828247,432.329742,302.23233,179.290008,221.11557,675.242493,289.687408,112.92437,181.09845,221.863739,82.94593,331.58786,373.613586,322.99707,550.944153,142.797424,56.949459,91.093727,203.42778,398.928284,36.913956,Ca,M
610.340515,429.806641,336.94519,265.238648,36.592545,320.304596,194.905258,500.766388,183.481674,109.773262,111.841324,407.467957,323.826141,204.652008,300.102356,117.346435,160.338196,137.33313,121.985489,6117.367676,243.25032,405.337128,66.697655,154.387604,91.711365,162.760559,399.278686,253.016953,1204.513794,360.486023,111.393578,134.313507,319.722626,592.437622,182.04335,295.36264,136.869858,1428.079834,573.089966,420.130829,349.414429,176.279205,469.121033,250.934052,190.690002,199.898697,309.95166,61.197666,324.710541,421.791107,328.606842,192.172073,201.509995,97.688087,142.787811,298.215363,207.592316,35.606689,Ca,M
779.267273,177.347595,673.853577,343.515076,33.939144,526.828918,227.23494,320.064179,264.387299,102.042946,48.613125,511.786529,137.264633,165.919205,552.676819,88.212433,252.106171,57.2743,49.525318,6516.163086,209.476517,212.270523,40.485668,69.318726,121.650665,102.01516,365.446564,266.381439,2548.157471,553.520264,237.64476,235.343216,232.453796,1249.491455,59.154575,137.227264,367.141571,1477.765747,281.30777,112.589325,153.231934,288.187805,1132.340698,359.731842,124.472877,160.712662,236.977737,61.520039,333.398071,506.020142,318.529663,389.733734,122.967697,39.845608,101.041565,163.297165,815.39624,80.202713,Ca,M
696.540894,216.193649,768.846985,310.82309,22.692511,353.040253,274.018372,310.401886,310.117432,72.47641,33.407055,428.364014,899.214356,211.437286,380.577545,124.724434,390.470917,47.500458,45.632339,6629.215332,147.914017,172.502029,35.512051,66.981201,59.974586,334.623261,333.510712,373.733307,3122.083008,494.875885,253.419724,98.01519,90.412262,1038.47644,58.230453,150.739609,76.926598,1406.625,324.42749,145.165283,142.89769,221.673935,848.138611,323.786774,98.296295,193.00946,189.532684,74.819763,396.185821,391.822266,275.091095,407.919861,127.161438,42.754349,80.861511,165.019073,339.543182,68.643654,Ca,M
488.31897,185.416687,640.378052,400.060394,27.237202,271.515747,372.214874,228.2621,224.688034,84.688789,44.928211,373.101135,403.295227,197.30101,262.345398,137.061508,165.242676,55.713661,53.613922,6535.57373,268.857941,183.302826,40.233082,62.479843,165.977905,150.430527,260.580994,404.02652,3027.469238,483.170593,307.570282,338.632416,102.001274,652.916077,67.045555,128.024048,69.239357,1188.603394,230.553375,544.037048,152.894013,221.690674,1242.008423,261.936645,73.645882,159.435883,166.320847,113.749023,280.226776,336.291809,230.591949,290.071197,107.209679,48.922844,108.932762,133.996521,318.107422,28.465399,Ca,M
525.797119,299.237823,187.605286,397.7117,29.376213,415.778473,232.692719,381.595032,344.737488,136.224793,51.811676,347.748261,225.33078,178.179184,268.832886,96.742599,341.469788,85.064484,114.247749,6561.792969,236.259232,230.379913,38.810352,89.372635,100.890205,143.808014,325.403565,313.485992,3074.584961,302.593048,148.789856,232.683197,168.101074,807.16156,104.160446,190.456696,96.738174,1217.022583,414.531097,306.686859,218.912857,275.129791,1232.668701,416.24884,138.208969,179.887726,213.528381,86.194664,335.111176,399.95694,269.454559,485.405426,139.700516,84.512703,84.98941,190.944336,309.655304,45.433216,Ca,M
494.490753,140.172028,384.501129,378.320251,32.782589,367.414398,390.113159,252.227097,454.704376,94.507553,37.485832,437.869385,559.405334,183.678955,562.626709,132.75061,277.906799,41.957333,43.646282,6532.47168,228.093109,53.811451,32.48727,49.96941,123.219734,134.989853,202.600082,335.37027,3543.964111,460.176178,506.218262,673.28949,62.349503,801.376709,38.922455,73.821007,48.444408,1305.463989,182.397583,402.221741,96.588501,371.574768,1093.605713,392.885529,35.433025,189.255615,146.017792,147.707321,273.847504,290.762268,233.414886,457.090851,89.160843,39.918495,99.136948,139.772415,369.186981,249.67067,Ca,M
415.228546,170.446838,428.855591,297.903381,31.339588,319.653686,323.361786,259.614471,343.736908,62.589027,48.945053,432.765625,307.614594,165.197815,277.882477,172.762237,197.127564,48.170589,50.004475,6219.226074,191.992371,169.884613,37.619892,63.48093,148.326843,241.329544,205.709717,431.178223,2401.091309,460.905212,273.266876,332.456116,87.979233,682.386047,55.210583,122.814125,76.477432,1235.57312,282.489777,403.703705,104.381134,200.850037,716.221497,339.635254,58.946144,157.349411,145.253128,94.481796,274.0784,279.53363,200.565689,447.490814,91.045654,39.906189,70.804466,135.235825,513.482239,38.385838,B,B
471.911194,219.497711,296.336243,321.483887,28.236696,263.328644,186.273895,257.391602,290.669617,68.447517,42.415668,382.940399,301.272613,154.658188,240.306015,183.031464,187.564941,56.628445,59.916252,5865.307617,327.028381,150.268005,34.174656,62.943581,189.002121,154.792755,262.13977,467.629181,2704.768799,374.872864,299.121796,280.971527,131.560379,589.308289,67.470444,133.870621,63.540081,1228.811157,371.011292,459.143402,171.515213,227.629257,751.831726,274.921478,128.995606,179.468308,158.249115,88.58812,259.412628,334.117554,228.06073,411.958404,113.399109,45.654713,99.209496,156.212296,496.09613,35.299927,B,B
496.060333,233.804001,215.225174,301.098694,28.182072,488.935669,218.448883,292.879944,293.748444,67.037773,32.564209,423.491974,301.213074,149.433212,282.26532,189.247314,188.563446,52.441761,52.560818,5861.198242,304.200806,187.28093,38.067162,64.398346,132.532715,173.244537,252.789444,348.981079,2921.336914,333.544067,232.237671,220.345718,141.570358,755.352478,80.419052,151.145309,87.769249,1440.962036,354.406525,240.3508,144.259659,208.140335,769.577209,282.189148,66.664734,158.482651,176.162613,83.210579,254.90184,329.008179,228.349609,504.245636,115.053062,47.059151,87.90477,157.51149,357.764313,32.109524,B,B
363.822113,177.51152,276.297119,303.722565,25.984961,327.927887,276.566101,245.269516,350.453247,76.501572,29.954365,472.64621,226.778931,130.57341,240.713821,253.662384,157.126709,48.976971,55.544788,6143.877441,402.000763,208.32753,37.986839,63.535881,196.798447,168.744507,185.250763,370.12738,3285.873779,331.075897,420.451019,337.231476,111.455574,527.940613,58.604454,87.88018,68.986343,1512.861694,277.615509,418.824524,120.570625,288.952484,828.576782,306.932648,50.151943,204.557037,131.929657,118.817245,227.480896,273.92691,224.510956,518.867188,91.963814,42.385323,107.760704,148.208252,376.799316,49.739853,B,B
463.711243,239.414215,309.915588,299.624268,28.922705,493.441315,206.618347,292.536163,299.39917,62.495613,42.351974,371.67453,257.327972,164.960007,282.026398,163.178543,184.320206,54.367294,63.08942,5640.009277,338.615234,210.385879,36.537361,70.141678,222.711288,184.721298,255.916275,334.265778,2810.462891,332.456238,219.800034,237.683716,137.851471,771.140686,77.118927,102.494408,91.461533,1446.006348,313.058441,274.864532,159.343643,237.420746,727.955505,274.330505,120.445976,173.357529,186.168487,85.965569,253.246124,313.181091,225.553757,449.184753,111.547844,44.819683,85.123787,164.746323,402.0961,30.151491,B,B
518.655579,276.864349,384.49234,306.676636,36.559635,289.148376,206.516113,399.494263,319.552368,59.084137,43.396255,375.599457,376.384338,162.727158,266.204773,175.549271,197.20546,62.474422,60.478237,5862.077148,281.496307,203.847748,43.167259,81.022842,126.512695,152.200501,307.280334,384.502258,2306.609131,483.345429,212.336945,274.849548,170.716782,979.465698,82.977722,149.62915,66.5168,1179.41748,448.026489,252.050522,193.753754,217.689209,759.329468,238.548142,107.537628,200.464508,197.573044,69.536842,336.742035,383.152252,262.499329,405.335938,128.404114,55.919102,82.973282,182.9478,411.016571,27.472839,B,B
523.791016,277.125549,412.986237,323.174469,32.648472,304.485291,255.920227,405.309204,265.055237,77.966454,48.126743,333.975006,315.58075,170.312073,256.468628,155.493164,184.344025,70.401688,67.408859,5806.80127,256.375336,220.68425,46.444557,79.197792,238.147247,199.130173,281.573761,294.910644,2360.515625,327.463379,204.873886,211.890732,173.207001,766.676209,76.969917,170.111999,97.638229,1346.091797,439.671845,334.171997,219.727005,219.69751,629.980286,257.057617,90.86441,235.810196,209.632752,78.737808,299.17456,402.284363,254.699997,281.148712,129.27417,57.645752,82.925636,202.972443,308.198914,38.411728,B,B
469.652344,230.970764,380.714111,314.617676,27.350126,369.371307,223.056854,335.715424,298.036255,68.4189,40.304737,389.396179,245.154404,149.692688,251.49324,182.586609,178.723328,55.316986,58.785969,6005.530762,330.093536,219.178833,33.290295,66.372032,259.234405,226.717331,234.838409,288.103119,3030.625732,299.608948,237.55835,306.854187,132.33812,606.448975,92.703224,122.163246,97.835739,1447.859009,329.586822,360.14505,139.718475,211.875748,756.541931,259.131439,66.9645,191.714539,160.901733,93.484123,244.528153,314.20871,212.074722,416.09021,118.00618,46.086796,72.9347,160.432999,301.604889,35.94001,B,B
532.509827,325.740967,371.999329,280.555115,38.151676,353.983459,199.645782,367.211212,241.364319,71.699539,43.392387,346.273071,320.262177,186.241364,305.366699,147.744171,191.862457,71.686073,93.456924,5620.692871,243.090713,237.444626,66.507004,92.635696,164.308533,153.120346,332.879089,277.138916,2113.128174,372.707306,190.954636,200.591599,193.935623,848.833374,123.269432,160.087692,124.300613,1226.664673,526.825195,280.768036,216.363693,200.509445,504.135223,260.184204,81.490692,221.243164,220.521561,82.633316,359.30899,411.699707,272.252319,256.521515,148.474014,64.146965,120.557869,214.320801,424.46405,31.611311,B,B
604.686157,334.592255,536.086365,283.05777,36.976341,407.665436,192.671768,501.074097,246.168625,66.736954,51.975403,350.972839,380.943695,189.562118,318.314117,128.100098,190.663117,72.295288,77.201347,5429.335938,245.591141,247.323746,49.20047,94.310844,93.148224,143.73848,395.214417,270.70694,1903.939819,410.352417,136.590286,184.673737,234.426971,1058.75293,121.526566,185.415329,104.588776,1229.554688,501.648376,187.716492,255.394486,196.139893,517.858276,228.151077,121.859108,227.283661,245.694763,58.869637,388.763977,443.487885,282.330048,252.53389,167.576965,63.752613,81.647964,230.195648,387.585419,28.548117,B,B
700.36615,314.768921,488.29776,295.975098,34.73444,385.076935,234.759277,535.810547,264.332703,63.492622,46.27224,395.720612,357.804138,211.38707,324.977508,146.975266,208.542007,71.54863,74.749802,5222.419922,215.757065,217.682434,49.94873,92.861008,145.928848,145.980347,408.145233,307.161346,2102.772705,458.698456,138.354675,166.384979,210.248672,1136.031494,96.131577,223.158707,103.498039,1184.740967,487.398254,173.469711,271.670807,209.724625,513.871765,276.167877,157.134277,199.785446,252.421356,61.590649,359.94986,481.131988,263.507202,262.163635,177.531799,62.505917,76.232567,227.155304,441.616516,30.105116,B,B
691.047791,316.092926,339.145477,274.666016,32.070812,643.558533,210.009705,385.812286,221.246674,69.384811,45.935825,362.82666,309.82724,199.167435,329.810761,138.302307,147.269882,71.924126,81.262108,5429.198242,249.580368,337.231262,46.758022,94.766769,126.520111,167.371918,384.833557,335.735931,2163.595459,374.463226,154.994904,145.236862,218.102829,1022.969177,88.913574,163.025986,92.195366,1363.342285,614.547302,235.436752,259.066498,191.76709,564.368774,245.607559,100.126541,214.479568,252.825592,83.114807,343.1586,431.57074,320.053375,283.060974,165.808121,64.023125,84.054192,256.089325,313.029694,30.307602,B,B
535.191223,240.909149,375.887238,306.88913,30.0895,289.087494,260.573456,254.005783,233.454941,69.262321,44.028374,384.970032,298.221497,178.208496,273.177795,216.151794,186.875259,74.38662,73.505341,5967.054688,327.904114,227.307938,51.34737,88.172897,178.976715,135.037216,281.233734,303.742035,2314.965332,372.907593,292.407471,288.571564,147.877106,741.323425,98.727921,179.613876,93.533852,1195.542603,424.565064,354.023315,199.967865,219.908066,635.092468,263.480194,99.256721,197.481262,181.916473,109.796181,304.763458,350.930389,257.775177,495.883331,131.722824,51.136005,98.418732,191.202301,292.584869,30.561474,B,B
502.820984,231.189209,296.258331,306.300171,30.237907,760.000916,186.626007,382.574921,274.985657,72.819817,42.284256,440.047516,327.723785,161.844437,277.139404,154.426621,188.447922,57.908775,58.824627,5847.009766,296.669098,189.205231,46.617405,64.912369,160.932953,204.238296,236.300263,409.397858,2819.217529,340.710602,212.315323,189.954926,139.406647,726.250366,75.136833,138.454361,79.488853,1541.838257,506.913971,296.31488,150.775772,217.236069,671.576172,285.682495,79.644478,168.021805,181.617248,82.511597,291.374695,337.95636,233.854019,553.253113,122.806465,46.58934,84.215767,169.243973,427.752991,30.106201,B,B
742.661682,351.914124,430.931122,282.400513,47.070862,407.187897,267.503448,450.556244,210.917709,71.869209,60.918079,358.815674,354.807892,204.361115,307.234497,174.836304,197.209701,88.793831,96.737686,5546.836426,271.636749,308.925842,58.599728,106.620834,84.456375,142.270767,447.918518,318.264374,1695.427124,469.399597,155.447525,166.9617,225.200333,1112.682983,112.54673,237.712769,115.537353,1099.48877,651.226013,278.015655,288.613556,204.487076,465.686981,231.287567,133.883758,234.464188,267.442017,65.573265,355.299591,499.055847,292.675537,193.289993,190.960632,71.364426,106.733177,261.187744,382.954407,29.899496,B,B
540.782715,263.646576,251.280716,280.816894,30.83737,417.208313,225.293014,359.065308,272.579712,76.856537,49.051723,367.385406,257.323639,161.282089,264.708771,191.630478,165.930313,65.925415,66.744873,6028.696777,284.810059,231.589066,48.308224,76.964478,211.014282,181.217285,256.92569,334.868072,2310.56543,345.519623,222.282852,244.908188,147.183411,723.648926,128.527939,183.644043,89.793106,1364.863037,422.832428,249.351349,176.26799,209.59108,737.823975,281.980652,103.178131,178.740814,180.90564,96.89579,255.939011,361.466644,250.801117,415.524475,115.684372,48.709057,98.520462,183.356094,309.167114,33.521214,B,B
399.372345,160.880753,433.900787,299.818848,25.695011,360.776398,240.796692,261.707367,278.272675,66.177956,37.965202,418.9841,300.591339,149.68605,291.750916,186.319855,197.638245,47.483929,53.029053,5661.005859,231.093857,117.137695,38.520248,56.209846,242.783371,180.965485,203.983765,394.283264,2534.505615,360.175476,313.656982,285.262238,90.962914,600.329041,52.965931,81.544792,60.877361,1376.647339,261.800537,384.442078,120.132813,198.163467,710.681091,316.693909,60.736897,166.608536,133.238083,104.803444,252.427155,250.825607,232.212967,606.731018,88.47821,41.623932,71.490089,134.828186,590.388916,40.737873,B,B
457.492401,227.178101,573.676819,284.69458,33.155151,392.073059,220.910934,317.099182,263.644958,63.743244,60.368683,351.625671,344.125519,180.375824,302.53656,171.516571,190.677841,64.38282,52.925087,3937.665039,196.329178,148.44957,46.8521,69.562645,86.485291,154.070984,294.076019,385.095581,1946.605957,399.974152,208.326889,268.844055,127.199791,927.140564,93.249176,157.045532,72.499489,910.798035,345.228149,313.026764,165.418732,212.732208,516.276733,288.775177,80.160416,165.64006,178.758209,76.804085,306.496704,309.089477,251.040008,409.788391,117.391708,57.891533,83.531937,173.671814,469.836639,31.676598,B,B
457.466797,199.871567,527.126465,315.157898,31.066164,313.239654,231.06163,288.432068,270.519836,64.70546,49.032085,414.628357,297.980225,174.068451,332.984375,192.663803,204.219192,55.083832,72.859283,5497.22998,199.833115,168.659332,44.876331,65.899414,118.390556,153.757614,273.601624,425.892975,2237.762451,420.049194,217.359253,253.87352,97.09893,895.253357,82.976929,95.037704,98.074783,1189.886841,335.218872,421.661469,132.782562,231.587906,586.74054,236.132446,93.345314,174.710709,177.516067,90.43084,299.677948,304.999115,257.02298,468.753815,108.541145,53.873295,79.896751,166.660553,660.869812,34.308571,B,B
483.958374,202.306625,526.836304,284.66452,31.727055,406.261902,309.558533,346.339477,246.232178,69.914505,50.101982,378.996918,273.822418,169.901489,300.571655,170.030868,221.431152,65.930511,76.096558,5591.782227,191.97641,214.162048,43.359249,76.710236,131.497299,167.496338,294.354492,327.984772,2178.431641,401.965881,204.987472,305.877808,121.243401,895.232361,68.286919,115.512634,56.081253,1154.59436,397.406464,226.580673,138.29483,215.734863,558.654907,247.407074,82.415504,184.205124,181.13266,73.527779,308.060761,321.52301,280.828735,438.389801,114.582642,53.384216,79.001534,184.387512,369.325226,33.364994,B,B
369.85083,141.074371,555.275024,304.490143,22.714312,289.709778,251.284256,164.680344,333.573395,63.280121,33.598171,472.485718,357.599213,141.363983,268.852631,226.377731,193.366959,39.102341,42.892796,6048.415527,270.584228,68.143044,37.725071,53.571194,125.125443,153.901794,177.859268,350.67038,2729.549805,447.332214,406.109589,367.848938,75.338921,525.950195,46.916866,95.793747,57.000954,1290.222168,173.117371,413.901001,120.599472,253.986969,816.756592,351.16983,53.476902,154.064667,120.236748,112.882309,250.24324,249.606659,196.725296,662.896423,79.287125,40.806965,89.331909,118.408623,731.824829,39.116215,B,B
461.346741,154.53598,509.800903,346.854096,31.893559,379.645844,332.788117,215.232666,307.786774,63.398392,34.145737,402.803009,347.693817,141.404327,249.689545,210.302429,214.049561,44.868412,44.644955,5789.063477,196.626846,130.454376,31.822556,54.073051,140.978668,176.950958,226.89154,289.095184,2667.185791,440.485809,292.147858,366.779694,94.744186,777.058228,57.903091,128.278641,88.861679,1333.037842,311.418793,415.295136,99.51667,196.01004,778.986633,284.389587,70.627586,180.598114,146.57135,77.410637,287.324158,275.942261,203.016281,635.227173,95.293106,43.576263,80.245407,128.436722,449.204071,31.937458,B,B
536.650757,198.245071,437.050446,320.920227,29.222658,370.922028,305.426849,313.761169,276.407745,80.388412,35.320286,452.298248,239.725266,161.714951,284.181458,190.825165,214.186798,56.363323,62.607658,5699.234863,181.607254,194.561981,41.218395,62.529984,150.705902,172.098877,265.330658,338.196564,3132.94043,391.870697,214.069992,249.426529,109.513893,784.833801,62.234753,167.637695,64.189278,1533.626587,396.541626,240.155594,125.969681,204.238007,758.755981,328.473328,47.591839,182.105179,177.636368,97.956566,291.50293,324.143951,253.183762,480.79422,110.831047,46.325352,60.259693,156.926987,340.787415,31.729002,B,B
505.566345,190.594086,395.924377,303.815704,29.846949,410.168884,300.966461,312.423157,313.503082,70.877388,38.932289,478.729492,201.826248,144.412582,291.700195,197.271805,178.155487,49.216118,47.470768,5813.361328,167.018387,171.690796,31.992077,61.645107,162.812942,218.179428,254.619568,356.439972,3694.305664,292.165253,267.952179,278.782166,127.032173,736.972107,70.122429,110.267517,58.90939,1596.641968,317.434509,252.966003,127.556931,242.728226,817.523498,246.783142,80.376175,187.086243,169.77623,112.482811,259.578766,291.722534,231.343536,563.836365,104.163147,39.822159,70.640488,151.442764,248.546997,33.510448,B,B
